img,slice,patch,scene,lon,lat
slice_6_img_182.npy,6,182,LE07_149036_20071102,73.89249,35.35956
slice_6_img_183.npy,6,183,LE07_149036_20071102,74.05957,35.36097
slice_6_img_184.npy,6,184,LE07_149036_20071102,74.22667,35.36216
slice_6_img_185.npy,6,185,LE07_149036_20071102,74.39377,35.36311
slice_6_img_186.npy,6,186,LE07_149036_20071102,74.56088,35.36383
slice_6_img_187.npy,6,187,LE07_149036_20071102,74.72799,35.36433
slice_6_img_188.npy,6,188,LE07_149036_20071102,74.89511,35.36459
slice_6_img_189.npy,6,189,LE07_149036_20071102,75.06223,35.36462
slice_6_img_190.npy,6,190,LE07_149036_20071102,75.22935,35.36441
slice_6_img_191.npy,6,191,LE07_149036_20071102,75.39646,35.36398
slice_6_img_192.npy,6,192,LE07_149036_20071102,75.56358,35.36332
slice_6_img_193.npy,6,193,LE07_149036_20071102,75.73068,35.36242
slice_6_img_194.npy,6,194,LE07_149036_20071102,75.89778,35.3613
slice_6_img_195.npy,6,195,LE07_149036_20071102,73.55592,35.49288
slice_6_img_196.npy,6,196,LE07_149036_20071102,73.72326,35.49477
slice_6_img_197.npy,6,197,LE07_149036_20071102,73.89061,35.49643
slice_6_img_198.npy,6,198,LE07_149036_20071102,74.05798,35.49785
slice_6_img_199.npy,6,199,LE07_149036_20071102,74.22536,35.49904
slice_6_img_200.npy,6,200,LE07_149036_20071102,74.39274,35.5
slice_6_img_201.npy,6,201,LE07_149036_20071102,74.56014,35.50072
slice_6_img_202.npy,6,202,LE07_149036_20071102,74.72753,35.50122
slice_6_img_203.npy,6,203,LE07_149036_20071102,74.89493,35.50148
slice_6_img_204.npy,6,204,LE07_149036_20071102,75.06234,35.50151
slice_6_img_205.npy,6,205,LE07_149036_20071102,75.22974,35.50131
slice_6_img_206.npy,6,206,LE07_149036_20071102,75.39714,35.50087
slice_6_img_207.npy,6,207,LE07_149036_20071102,75.56453,35.5002
slice_6_img_208.npy,6,208,LE07_149036_20071102,75.73192,35.49931
slice_6_img_209.npy,6,209,LE07_149036_20071102,75.8993,35.49817
slice_7_img_000.npy,7,0,LE07_150036_20050916,72.06816,33.6901
slice_7_img_001.npy,7,1,LE07_150036_20050916,72.23177,33.69388
slice_7_img_002.npy,7,2,LE07_150036_20050916,72.39541,33.69744
slice_7_img_003.npy,7,3,LE07_150036_20050916,72.55907,33.70078
slice_7_img_004.npy,7,4,LE07_150036_20050916,72.72276,33.70391
slice_7_img_005.npy,7,5,LE07_150036_20050916,72.88648,33.70682
slice_7_img_006.npy,7,6,LE07_150036_20050916,73.05021,33.70952
slice_7_img_007.npy,7,7,LE07_150036_20050916,73.21397,33.71199
slice_7_img_008.npy,7,8,LE07_150036_20050916,73.37775,33.71425
slice_7_img_009.npy,7,9,LE07_150036_20050916,73.54155,33.7163
slice_7_img_010.npy,7,10,LE07_150036_20050916,73.70536,33.71812
slice_7_img_011.npy,7,11,LE07_150036_20050916,73.86918,33.71973
slice_7_img_012.npy,7,12,LE07_150036_20050916,74.03302,33.72112
slice_7_img_013.npy,7,13,LE07_150036_20050916,74.19687,33.7223
slice_7_img_014.npy,7,14,LE07_150036_20050916,74.36072,33.72325
slice_7_img_015.npy,7,15,LE07_150036_20050916,72.0635,33.82685
slice_7_img_016.npy,7,16,LE07_150036_20050916,72.22737,33.83065
slice_7_img_017.npy,7,17,LE07_150036_20050916,72.39126,33.83423
slice_7_img_018.npy,7,18,LE07_150036_20050916,72.55519,33.83759
slice_7_img_019.npy,7,19,LE07_150036_20050916,72.71914,33.84073
slice_7_img_020.npy,7,20,LE07_150036_20050916,72.88311,33.84366
slice_7_img_021.npy,7,21,LE07_150036_20050916,73.04711,33.84637
slice_7_img_022.npy,7,22,LE07_150036_20050916,73.21113,33.84886
slice_7_img_023.npy,7,23,LE07_150036_20050916,73.37517,33.85113
slice_7_img_024.npy,7,24,LE07_150036_20050916,73.53922,33.85318
slice_7_img_025.npy,7,25,LE07_150036_20050916,73.70329,33.85502
slice_7_img_026.npy,7,26,LE07_150036_20050916,73.86738,33.85663
slice_7_img_027.npy,7,27,LE07_150036_20050916,74.03148,33.85803
slice_7_img_028.npy,7,28,LE07_150036_20050916,74.19559,33.85921
slice_7_img_029.npy,7,29,LE07_150036_20050916,74.3597,33.86018
slice_7_img_030.npy,7,30,LE07_150036_20050916,72.0588,33.9636
slice_7_img_031.npy,7,31,LE07_150036_20050916,72.22293,33.96742
slice_7_img_032.npy,7,32,LE07_150036_20050916,72.38709,33.97101
slice_7_img_033.npy,7,33,LE07_150036_20050916,72.55128,33.97439
slice_7_img_034.npy,7,34,LE07_150036_20050916,72.71549,33.97755
slice_7_img_035.npy,7,35,LE07_150036_20050916,72.87973,33.98049
slice_7_img_036.npy,7,36,LE07_150036_20050916,73.04399,33.98322
slice_7_img_037.npy,7,37,LE07_150036_20050916,73.20827,33.98572
slice_7_img_038.npy,7,38,LE07_150036_20050916,73.37257,33.988
slice_7_img_039.npy,7,39,LE07_150036_20050916,73.53688,33.99007
slice_7_img_040.npy,7,40,LE07_150036_20050916,73.70122,33.99191
slice_7_img_041.npy,7,41,LE07_150036_20050916,73.86557,33.99354
slice_7_img_042.npy,7,42,LE07_150036_20050916,74.02993,33.99494
slice_7_img_043.npy,7,43,LE07_150036_20050916,74.1943,33.99613
slice_7_img_044.npy,7,44,LE07_150036_20050916,74.35868,33.99709
slice_7_img_045.npy,7,45,LE07_150036_20050916,72.05408,34.10035
slice_7_img_046.npy,7,46,LE07_150036_20050916,72.21847,34.10418
slice_7_img_047.npy,7,47,LE07_150036_20050916,72.38289,34.1078
slice_7_img_048.npy,7,48,LE07_150036_20050916,72.54734,34.11119
slice_7_img_049.npy,7,49,LE07_150036_20050916,72.71181,34.11437
slice_7_img_050.npy,7,50,LE07_150036_20050916,72.87631,34.11732
slice_7_img_051.npy,7,51,LE07_150036_20050916,73.04084,34.12006
slice_7_img_052.npy,7,52,LE07_150036_20050916,73.20538,34.12258
slice_7_img_053.npy,7,53,LE07_150036_20050916,73.36995,34.12487
slice_7_img_054.npy,7,54,LE07_150036_20050916,73.53453,34.12695
slice_7_img_055.npy,7,55,LE07_150036_20050916,73.69913,34.1288
slice_7_img_056.npy,7,56,LE07_150036_20050916,73.86374,34.13043
slice_7_img_057.npy,7,57,LE07_150036_20050916,74.02837,34.13185
slice_7_img_058.npy,7,58,LE07_150036_20050916,74.193,34.13304
slice_7_img_059.npy,7,59,LE07_150036_20050916,74.35765,34.13401
slice_7_img_060.npy,7,60,LE07_150036_20050916,72.04932,34.23709
slice_7_img_061.npy,7,61,LE07_150036_20050916,72.21397,34.24094
slice_7_img_062.npy,7,62,LE07_150036_20050916,72.37866,34.24458
slice_7_img_063.npy,7,63,LE07_150036_20050916,72.54337,34.24799
slice_7_img_064.npy,7,64,LE07_150036_20050916,72.70812,34.25118
slice_7_img_065.npy,7,65,LE07_150036_20050916,72.87288,34.25415
slice_7_img_066.npy,7,66,LE07_150036_20050916,73.03767,34.2569
slice_7_img_067.npy,7,67,LE07_150036_20050916,73.20248,34.25943
slice_7_img_068.npy,7,68,LE07_150036_20050916,73.36731,34.26174
slice_7_img_069.npy,7,69,LE07_150036_20050916,73.53216,34.26382
slice_7_img_070.npy,7,70,LE07_150036_20050916,73.69702,34.26569
slice_7_img_071.npy,7,71,LE07_150036_20050916,73.8619,34.26733
slice_7_img_072.npy,7,72,LE07_150036_20050916,74.02679,34.26875
slice_7_img_073.npy,7,73,LE07_150036_20050916,74.1917,34.26995
slice_7_img_074.npy,7,74,LE07_150036_20050916,74.35661,34.27092
slice_7_img_075.npy,7,75,LE07_150036_20050916,72.04453,34.37382
slice_7_img_076.npy,7,76,LE07_150036_20050916,72.20945,34.3777
slice_7_img_077.npy,7,77,LE07_150036_20050916,72.3744,34.38135
slice_7_img_078.npy,7,78,LE07_150036_20050916,72.53938,34.38478
slice_7_img_079.npy,7,79,LE07_150036_20050916,72.70439,34.38799
slice_7_img_080.npy,7,80,LE07_150036_20050916,72.86943,34.39098
slice_7_img_081.npy,7,81,LE07_150036_20050916,73.03448,34.39374
slice_7_img_082.npy,7,82,LE07_150036_20050916,73.19956,34.39628
slice_7_img_083.npy,7,83,LE07_150036_20050916,73.36466,34.3986
slice_7_img_084.npy,7,84,LE07_150036_20050916,73.52977,34.4007
slice_7_img_085.npy,7,85,LE07_150036_20050916,73.69491,34.40257
slice_7_img_086.npy,7,86,LE07_150036_20050916,73.86005,34.40422
slice_7_img_087.npy,7,87,LE07_150036_20050916,74.02521,34.40565
slice_7_img_088.npy,7,88,LE07_150036_20050916,74.19038,34.40685
slice_7_img_089.npy,7,89,LE07_150036_20050916,74.35556,34.40783
slice_7_img_090.npy,7,90,LE07_150036_20050916,72.03971,34.51056
slice_7_img_091.npy,7,91,LE07_150036_20050916,72.2049,34.51445
slice_7_img_092.npy,7,92,LE07_150036_20050916,72.37012,34.51812
slice_7_img_093.npy,7,93,LE07_150036_20050916,72.53537,34.52157
slice_7_img_094.npy,7,94,LE07_150036_20050916,72.70064,34.5248
slice_7_img_095.npy,7,95,LE07_150036_20050916,72.86595,34.5278
slice_7_img_096.npy,7,96,LE07_150036_20050916,73.03127,34.53057
slice_7_img_097.npy,7,97,LE07_150036_20050916,73.19662,34.53313
slice_7_img_098.npy,7,98,LE07_150036_20050916,73.36199,34.53546
slice_7_img_099.npy,7,99,LE07_150036_20050916,73.52737,34.53757
slice_7_img_100.npy,7,100,LE07_150036_20050916,73.69277,34.53945
slice_7_img_101.npy,7,101,LE07_150036_20050916,73.85819,34.54111
slice_7_img_102.npy,7,102,LE07_150036_20050916,74.02362,34.54254
slice_7_img_103.npy,7,103,LE07_150036_20050916,74.18906,34.54375
slice_7_img_104.npy,7,104,LE07_150036_20050916,74.35451,34.54474
slice_7_img_105.npy,7,105,LE07_150036_20050916,72.03485,34.64729
slice_7_img_106.npy,7,106,LE07_150036_20050916,72.20031,34.6512
slice_7_img_107.npy,7,107,LE07_150036_20050916,72.3658,34.65489
slice_7_img_108.npy,7,108,LE07_150036_20050916,72.53132,34.65836
slice_7_img_109.npy,7,109,LE07_150036_20050916,72.69687,34.6616
slice_7_img_110.npy,7,110,LE07_150036_20050916,72.86244,34.66461
slice_7_img_111.npy,7,111,LE07_150036_20050916,73.02804,34.66741
slice_7_img_112.npy,7,112,LE07_150036_20050916,73.19366,34.66997
slice_7_img_113.npy,7,113,LE07_150036_20050916,73.3593,34.67232
slice_7_img_114.npy,7,114,LE07_150036_20050916,73.52495,34.67443
slice_7_img_115.npy,7,115,LE07_150036_20050916,73.69063,34.67633
slice_7_img_116.npy,7,116,LE07_150036_20050916,73.85631,34.67799
slice_7_img_117.npy,7,117,LE07_150036_20050916,74.02201,34.67944
slice_7_img_118.npy,7,118,LE07_150036_20050916,74.18773,34.68065
slice_7_img_119.npy,7,119,LE07_150036_20050916,74.35345,34.68164
slice_7_img_120.npy,7,120,LE07_150036_20050916,72.02996,34.78401
slice_7_img_121.npy,7,121,LE07_150036_20050916,72.19569,34.78795
slice_7_img_122.npy,7,122,LE07_150036_20050916,72.36146,34.79166
slice_7_img_123.npy,7,123,LE07_150036_20050916,72.52725,34.79514
slice_7_img_124.npy,7,124,LE07_150036_20050916,72.69307,34.7984
slice_7_img_125.npy,7,125,LE07_150036_20050916,72.85891,34.80143
slice_7_img_126.npy,7,126,LE07_150036_20050916,73.02478,34.80423
slice_7_img_127.npy,7,127,LE07_150036_20050916,73.19068,34.80682
slice_7_img_128.npy,7,128,LE07_150036_20050916,73.35659,34.80917
slice_7_img_129.npy,7,129,LE07_150036_20050916,73.52252,34.8113
slice_7_img_130.npy,7,130,LE07_150036_20050916,73.68846,34.8132
slice_7_img_131.npy,7,131,LE07_150036_20050916,73.85442,34.81488
slice_7_img_132.npy,7,132,LE07_150036_20050916,74.0204,34.81633
slice_7_img_133.npy,7,133,LE07_150036_20050916,74.18638,34.81755
slice_7_img_134.npy,7,134,LE07_150036_20050916,74.35238,34.81855
slice_7_img_135.npy,7,135,LE07_150036_20050916,72.02504,34.92073
slice_7_img_136.npy,7,136,LE07_150036_20050916,72.19105,34.92469
slice_7_img_137.npy,7,137,LE07_150036_20050916,72.35708,34.92842
slice_7_img_138.npy,7,138,LE07_150036_20050916,72.52315,34.93192
slice_7_img_139.npy,7,139,LE07_150036_20050916,72.68924,34.93519
slice_7_img_140.npy,7,140,LE07_150036_20050916,72.85536,34.93824
slice_7_img_141.npy,7,141,LE07_150036_20050916,73.02151,34.94106
slice_7_img_142.npy,7,142,LE07_150036_20050916,73.18767,34.94365
slice_7_img_143.npy,7,143,LE07_150036_20050916,73.35386,34.94602
slice_7_img_144.npy,7,144,LE07_150036_20050916,73.52007,34.94816
slice_7_img_145.npy,7,145,LE07_150036_20050916,73.68629,34.95007
slice_7_img_146.npy,7,146,LE07_150036_20050916,73.85252,34.95175
slice_7_img_147.npy,7,147,LE07_150036_20050916,74.01877,34.95321
slice_7_img_148.npy,7,148,LE07_150036_20050916,74.18503,34.95444
slice_7_img_149.npy,7,149,LE07_150036_20050916,74.3513,34.95544
slice_7_img_150.npy,7,150,LE07_150036_20050916,72.02008,35.05745
slice_7_img_151.npy,7,151,LE07_150036_20050916,72.18637,35.06143
slice_7_img_152.npy,7,152,LE07_150036_20050916,72.35268,35.06517
slice_7_img_153.npy,7,153,LE07_150036_20050916,72.51902,35.06869
slice_7_img_154.npy,7,154,LE07_150036_20050916,72.68539,35.07198
slice_7_img_155.npy,7,155,LE07_150036_20050916,72.85179,35.07505
slice_7_img_156.npy,7,156,LE07_150036_20050916,73.01821,35.07788
slice_7_img_157.npy,7,157,LE07_150036_20050916,73.18465,35.08049
slice_7_img_158.npy,7,158,LE07_150036_20050916,73.35112,35.08287
slice_7_img_159.npy,7,159,LE07_150036_20050916,73.5176,35.08502
slice_7_img_160.npy,7,160,LE07_150036_20050916,73.6841,35.08694
slice_7_img_161.npy,7,161,LE07_150036_20050916,73.85061,35.08863
slice_7_img_162.npy,7,162,LE07_150036_20050916,74.01714,35.09009
slice_7_img_163.npy,7,163,LE07_150036_20050916,74.18367,35.09133
slice_7_img_164.npy,7,164,LE07_150036_20050916,74.35022,35.09234
slice_7_img_165.npy,7,165,LE07_150036_20050916,72.0151,35.19417
slice_7_img_166.npy,7,166,LE07_150036_20050916,72.18165,35.19816
slice_7_img_167.npy,7,167,LE07_150036_20050916,72.34825,35.20193
slice_7_img_168.npy,7,168,LE07_150036_20050916,72.51487,35.20546
slice_7_img_169.npy,7,169,LE07_150036_20050916,72.68151,35.20877
slice_7_img_170.npy,7,170,LE07_150036_20050916,72.84819,35.21185
slice_7_img_171.npy,7,171,LE07_150036_20050916,73.01489,35.2147
slice_7_img_172.npy,7,172,LE07_150036_20050916,73.18161,35.21732
slice_7_img_173.npy,7,173,LE07_150036_20050916,73.34835,35.21971
slice_7_img_174.npy,7,174,LE07_150036_20050916,73.51511,35.22187
slice_7_img_175.npy,7,175,LE07_150036_20050916,73.68189,35.2238
slice_7_img_176.npy,7,176,LE07_150036_20050916,73.84868,35.2255
slice_7_img_177.npy,7,177,LE07_150036_20050916,74.01549,35.22697
slice_7_img_178.npy,7,178,LE07_150036_20050916,74.1823,35.22822
slice_7_img_179.npy,7,179,LE07_150036_20050916,74.34913,35.22923
slice_7_img_180.npy,7,180,LE07_150036_20050916,72.01007,35.33088
slice_7_img_181.npy,7,181,LE07_150036_20050916,72.17691,35.33489
slice_7_img_182.npy,7,182,LE07_150036_20050916,72.34378,35.33868
slice_7_img_183.npy,7,183,LE07_150036_20050916,72.51068,35.34223
slice_7_img_184.npy,7,184,LE07_150036_20050916,72.67761,35.34556
slice_7_img_185.npy,7,185,LE07_150036_20050916,72.84457,35.34865
slice_7_img_186.npy,7,186,LE07_150036_20050916,73.01154,35.35151
slice_7_img_187.npy,7,187,LE07_150036_20050916,73.17855,35.35415
slice_7_img_188.npy,7,188,LE07_150036_20050916,73.34557,35.35655
slice_7_img_189.npy,7,189,LE07_150036_20050916,73.51261,35.35872
slice_7_img_190.npy,7,190,LE07_150036_20050916,73.67967,35.36066
slice_7_img_191.npy,7,191,LE07_150036_20050916,73.84674,35.36237
slice_7_img_192.npy,7,192,LE07_150036_20050916,74.01383,35.36385
slice_7_img_193.npy,7,193,LE07_150036_20050916,74.18093,35.3651
slice_7_img_194.npy,7,194,LE07_150036_20050916,74.34803,35.36612
slice_7_img_195.npy,7,195,LE07_150036_20050916,72.00502,35.46759
slice_7_img_196.npy,7,196,LE07_150036_20050916,72.17214,35.47162
slice_7_img_197.npy,7,197,LE07_150036_20050916,72.33929,35.47542
slice_7_img_198.npy,7,198,LE07_150036_20050916,72.50647,35.479
slice_7_img_199.npy,7,199,LE07_150036_20050916,72.67368,35.48234
slice_7_img_200.npy,7,200,LE07_150036_20050916,72.84092,35.48545
slice_7_img_201.npy,7,201,LE07_150036_20050916,73.00818,35.48833
slice_7_img_202.npy,7,202,LE07_150036_20050916,73.17546,35.49097
slice_7_img_203.npy,7,203,LE07_150036_20050916,73.34277,35.49339
slice_7_img_204.npy,7,204,LE07_150036_20050916,73.51009,35.49557
slice_7_img_205.npy,7,205,LE07_150036_20050916,73.67743,35.49752
slice_7_img_206.npy,7,206,LE07_150036_20050916,73.84479,35.49924
slice_7_img_207.npy,7,207,LE07_150036_20050916,74.01216,35.50072
slice_7_img_208.npy,7,208,LE07_150036_20050916,74.17954,35.50198
slice_7_img_209.npy,7,209,LE07_150036_20050916,74.34693,35.503
slice_8_img_000.npy,8,0,LE07_151035_20060708,70.91473,35.10369
slice_8_img_001.npy,8,1,LE07_151035_20060708,71.08092,35.10919
slice_8_img_002.npy,8,2,LE07_151035_20060708,71.24714,35.11445
slice_8_img_003.npy,8,3,LE07_151035_20060708,71.41341,35.11949
slice_8_img_004.npy,8,4,LE07_151035_20060708,71.57972,35.12431
slice_8_img_005.npy,8,5,LE07_151035_20060708,71.74607,35.12889
slice_8_img_006.npy,8,6,LE07_151035_20060708,71.91245,35.13325
slice_8_img_007.npy,8,7,LE07_151035_20060708,72.07887,35.13738
slice_8_img_008.npy,8,8,LE07_151035_20060708,72.24532,35.14128
slice_8_img_009.npy,8,9,LE07_151035_20060708,72.41181,35.14495
slice_8_img_010.npy,8,10,LE07_151035_20060708,72.57832,35.1484
slice_8_img_011.npy,8,11,LE07_151035_20060708,72.74486,35.15161
slice_8_img_012.npy,8,12,LE07_151035_20060708,72.91142,35.1546
slice_8_img_013.npy,8,13,LE07_151035_20060708,73.07801,35.15736
slice_8_img_014.npy,8,14,LE07_151035_20060708,73.24462,35.15989
slice_8_img_015.npy,8,15,LE07_151035_20060708,70.90789,35.24024
slice_8_img_016.npy,8,16,LE07_151035_20060708,71.07435,35.24576
slice_8_img_017.npy,8,17,LE07_151035_20060708,71.24085,35.25106
slice_8_img_018.npy,8,18,LE07_151035_20060708,71.4074,35.25612
slice_8_img_019.npy,8,19,LE07_151035_20060708,71.57398,35.26096
slice_8_img_020.npy,8,20,LE07_151035_20060708,71.74061,35.26557
slice_8_img_021.npy,8,21,LE07_151035_20060708,71.90727,35.26995
slice_8_img_022.npy,8,22,LE07_151035_20060708,72.07397,35.2741
slice_8_img_023.npy,8,23,LE07_151035_20060708,72.2407,35.27802
slice_8_img_024.npy,8,24,LE07_151035_20060708,72.40746,35.28171
slice_8_img_025.npy,8,25,LE07_151035_20060708,72.57425,35.28517
slice_8_img_026.npy,8,26,LE07_151035_20060708,72.74107,35.28841
slice_8_img_027.npy,8,27,LE07_151035_20060708,72.90791,35.29141
slice_8_img_028.npy,8,28,LE07_151035_20060708,73.07478,35.29418
slice_8_img_029.npy,8,29,LE07_151035_20060708,73.24167,35.29672
slice_8_img_030.npy,8,30,LE07_151035_20060708,70.90099,35.37679
slice_8_img_031.npy,8,31,LE07_151035_20060708,71.06773,35.38234
slice_8_img_032.npy,8,32,LE07_151035_20060708,71.23451,35.38766
slice_8_img_033.npy,8,33,LE07_151035_20060708,71.40134,35.39275
slice_8_img_034.npy,8,34,LE07_151035_20060708,71.5682,35.39761
slice_8_img_035.npy,8,35,LE07_151035_20060708,71.73511,35.40224
slice_8_img_036.npy,8,36,LE07_151035_20060708,71.90205,35.40665
slice_8_img_037.npy,8,37,LE07_151035_20060708,72.06903,35.41082
slice_8_img_038.npy,8,38,LE07_151035_20060708,72.23604,35.41476
slice_8_img_039.npy,8,39,LE07_151035_20060708,72.40308,35.41847
slice_8_img_040.npy,8,40,LE07_151035_20060708,72.57015,35.42195
slice_8_img_041.npy,8,41,LE07_151035_20060708,72.73725,35.42519
slice_8_img_042.npy,8,42,LE07_151035_20060708,72.90438,35.42821
slice_8_img_043.npy,8,43,LE07_151035_20060708,73.07153,35.431
slice_8_img_044.npy,8,44,LE07_151035_20060708,73.2387,35.43355
slice_8_img_045.npy,8,45,LE07_151035_20060708,70.89405,35.51333
slice_8_img_046.npy,8,46,LE07_151035_20060708,71.06107,35.51891
slice_8_img_047.npy,8,47,LE07_151035_20060708,71.22813,35.52426
slice_8_img_048.npy,8,48,LE07_151035_20060708,71.39524,35.52937
slice_8_img_049.npy,8,49,LE07_151035_20060708,71.56239,35.53426
slice_8_img_050.npy,8,50,LE07_151035_20060708,71.72957,35.53891
slice_8_img_051.npy,8,51,LE07_151035_20060708,71.8968,35.54334
slice_8_img_052.npy,8,52,LE07_151035_20060708,72.06406,35.54753
slice_8_img_053.npy,8,53,LE07_151035_20060708,72.23135,35.55149
slice_8_img_054.npy,8,54,LE07_151035_20060708,72.39868,35.55522
slice_8_img_055.npy,8,55,LE07_151035_20060708,72.56603,35.55872
slice_8_img_056.npy,8,56,LE07_151035_20060708,72.73341,35.56198
slice_8_img_057.npy,8,57,LE07_151035_20060708,72.90082,35.56501
slice_8_img_058.npy,8,58,LE07_151035_20060708,73.06826,35.56781
slice_8_img_059.npy,8,59,LE07_151035_20060708,73.23571,35.57038
slice_8_img_060.npy,8,60,LE07_151035_20060708,70.88706,35.64987
slice_8_img_061.npy,8,61,LE07_151035_20060708,71.05437,35.65547
slice_8_img_062.npy,8,62,LE07_151035_20060708,71.22171,35.66085
slice_8_img_063.npy,8,63,LE07_151035_20060708,71.3891,35.66599
slice_8_img_064.npy,8,64,LE07_151035_20060708,71.55653,35.6709
slice_8_img_065.npy,8,65,LE07_151035_20060708,71.724,35.67558
slice_8_img_066.npy,8,66,LE07_151035_20060708,71.89151,35.68003
slice_8_img_067.npy,8,67,LE07_151035_20060708,72.05905,35.68424
slice_8_img_068.npy,8,68,LE07_151035_20060708,72.22663,35.68822
slice_8_img_069.npy,8,69,LE07_151035_20060708,72.39424,35.69197
slice_8_img_070.npy,8,70,LE07_151035_20060708,72.56188,35.69548
slice_8_img_071.npy,8,71,LE07_151035_20060708,72.72955,35.69876
slice_8_img_072.npy,8,72,LE07_151035_20060708,72.89724,35.70181
slice_8_img_073.npy,8,73,LE07_151035_20060708,73.06496,35.70462
slice_8_img_074.npy,8,74,LE07_151035_20060708,73.2327,35.7072
slice_8_img_075.npy,8,75,LE07_151035_20060708,70.88003,35.7864
slice_8_img_076.npy,8,76,LE07_151035_20060708,71.04762,35.79203
slice_8_img_077.npy,8,77,LE07_151035_20060708,71.21525,35.79744
slice_8_img_078.npy,8,78,LE07_151035_20060708,71.38292,35.8026
slice_8_img_079.npy,8,79,LE07_151035_20060708,71.55064,35.80754
slice_8_img_080.npy,8,80,LE07_151035_20060708,71.71839,35.81224
slice_8_img_081.npy,8,81,LE07_151035_20060708,71.88619,35.81671
slice_8_img_082.npy,8,82,LE07_151035_20060708,72.05402,35.82094
slice_8_img_083.npy,8,83,LE07_151035_20060708,72.22188,35.82494
slice_8_img_084.npy,8,84,LE07_151035_20060708,72.38977,35.82871
slice_8_img_085.npy,8,85,LE07_151035_20060708,72.5577,35.83224
slice_8_img_086.npy,8,86,LE07_151035_20060708,72.72566,35.83554
slice_8_img_087.npy,8,87,LE07_151035_20060708,72.89364,35.8386
slice_8_img_088.npy,8,88,LE07_151035_20060708,73.06164,35.84143
slice_8_img_089.npy,8,89,LE07_151035_20060708,73.22967,35.84402
slice_8_img_090.npy,8,90,LE07_151035_20060708,70.87295,35.92293
slice_8_img_091.npy,8,91,LE07_151035_20060708,71.04082,35.92859
slice_8_img_092.npy,8,92,LE07_151035_20060708,71.20874,35.93402
slice_8_img_093.npy,8,93,LE07_151035_20060708,71.3767,35.93921
slice_8_img_094.npy,8,94,LE07_151035_20060708,71.5447,35.94417
slice_8_img_095.npy,8,95,LE07_151035_20060708,71.71274,35.9489
slice_8_img_096.npy,8,96,LE07_151035_20060708,71.88083,35.95339
slice_8_img_097.npy,8,97,LE07_151035_20060708,72.04894,35.95765
slice_8_img_098.npy,8,98,LE07_151035_20060708,72.21709,35.96167
slice_8_img_099.npy,8,99,LE07_151035_20060708,72.38528,35.96545
slice_8_img_100.npy,8,100,LE07_151035_20060708,72.55349,35.969
slice_8_img_101.npy,8,101,LE07_151035_20060708,72.72174,35.97231
slice_8_img_102.npy,8,102,LE07_151035_20060708,72.89001,35.97539
slice_8_img_103.npy,8,103,LE07_151035_20060708,73.0583,35.97824
slice_8_img_104.npy,8,104,LE07_151035_20060708,73.22662,35.98084
slice_8_img_105.npy,8,105,LE07_151035_20060708,70.86582,36.05945
slice_8_img_106.npy,8,106,LE07_151035_20060708,71.03398,36.06514
slice_8_img_107.npy,8,107,LE07_151035_20060708,71.20218,36.0706
slice_8_img_108.npy,8,108,LE07_151035_20060708,71.37043,36.07582
slice_8_img_109.npy,8,109,LE07_151035_20060708,71.53873,36.0808
slice_8_img_110.npy,8,110,LE07_151035_20060708,71.70706,36.08555
slice_8_img_111.npy,8,111,LE07_151035_20060708,71.87543,36.09007
slice_8_img_112.npy,8,112,LE07_151035_20060708,72.04384,36.09434
slice_8_img_113.npy,8,113,LE07_151035_20060708,72.21228,36.09838
slice_8_img_114.npy,8,114,LE07_151035_20060708,72.38075,36.10219
slice_8_img_115.npy,8,115,LE07_151035_20060708,72.54926,36.10575
slice_8_img_116.npy,8,116,LE07_151035_20060708,72.71779,36.10909
slice_8_img_117.npy,8,117,LE07_151035_20060708,72.88635,36.11218
slice_8_img_118.npy,8,118,LE07_151035_20060708,73.05494,36.11504
slice_8_img_119.npy,8,119,LE07_151035_20060708,73.22354,36.11766
slice_8_img_120.npy,8,120,LE07_151035_20060708,70.85864,36.19597
slice_8_img_121.npy,8,121,LE07_151035_20060708,71.02709,36.20169
slice_8_img_122.npy,8,122,LE07_151035_20060708,71.19559,36.20718
slice_8_img_123.npy,8,123,LE07_151035_20060708,71.36413,36.21242
slice_8_img_124.npy,8,124,LE07_151035_20060708,71.53271,36.21743
slice_8_img_125.npy,8,125,LE07_151035_20060708,71.70133,36.2222
slice_8_img_126.npy,8,126,LE07_151035_20060708,71.87,36.22674
slice_8_img_127.npy,8,127,LE07_151035_20060708,72.03869,36.23104
slice_8_img_128.npy,8,128,LE07_151035_20060708,72.20743,36.2351
slice_8_img_129.npy,8,129,LE07_151035_20060708,72.3762,36.23892
slice_8_img_130.npy,8,130,LE07_151035_20060708,72.54499,36.24251
slice_8_img_131.npy,8,131,LE07_151035_20060708,72.71382,36.24585
slice_8_img_132.npy,8,132,LE07_151035_20060708,72.88267,36.24896
slice_8_img_133.npy,8,133,LE07_151035_20060708,73.05155,36.25183
slice_8_img_134.npy,8,134,LE07_151035_20060708,73.22045,36.25447
slice_8_img_135.npy,8,135,LE07_151035_20060708,70.85141,36.33249
slice_8_img_136.npy,8,136,LE07_151035_20060708,71.02016,36.33824
slice_8_img_137.npy,8,137,LE07_151035_20060708,71.18894,36.34375
slice_8_img_138.npy,8,138,LE07_151035_20060708,71.35778,36.34902
slice_8_img_139.npy,8,139,LE07_151035_20060708,71.52665,36.35405
