img,zone,slice,scene,lon,lat,glacier_px,debris_px,finite_frac_ch0,finite_frac_ch13
slice_16_img_082.npy,train,16,LE07_149035_20070915,75.15623,35.83587,124748,15241,1.0,1.0
slice_16_img_083.npy,train,16,LE07_149035_20070915,75.32433,35.83553,124284,3512,1.0,1.0
slice_16_img_084.npy,train,16,LE07_149035_20070915,75.49242,35.83496,68166,22058,1.0,1.0
slice_16_img_085.npy,train,16,LE07_149035_20070915,75.66051,35.83416,64927,18227,1.0,1.0
slice_16_img_091.npy,test,16,LE07_149035_20070915,74.14619,35.96982,2593,0,0.7451,1.0
slice_16_img_092.npy,test,16,LE07_149035_20070915,74.31456,35.9709,1558,0,1.0,1.0
slice_16_img_093.npy,test,16,LE07_149035_20070915,74.48294,35.97174,63400,5147,1.0,1.0
slice_16_img_094.npy,dropped_straddler,16,LE07_149035_20070915,74.65133,35.97235,110923,11568,1.0,1.0
slice_16_img_095.npy,buffer_removed,16,LE07_149035_20070915,74.81971,35.97272,111337,12068,1.0,1.0
slice_16_img_096.npy,train,16,LE07_149035_20070915,74.98811,35.97285,44116,15601,1.0,1.0
slice_16_img_097.npy,train,16,LE07_149035_20070915,75.1565,35.97275,84323,51417,1.0,1.0
slice_16_img_098.npy,train,16,LE07_149035_20070915,75.32489,35.97242,130052,48633,1.0,1.0
slice_16_img_099.npy,train,16,LE07_149035_20070915,75.49327,35.97184,165802,3289,1.0,1.0
slice_16_img_100.npy,train,16,LE07_149035_20070915,75.66165,35.97103,193412,0,1.0,1.0
slice_16_img_101.npy,train,16,LE07_149035_20070915,75.83002,35.96998,5624,0,0.9454,0.9454
slice_16_img_107.npy,test,16,LE07_149035_20070915,74.31337,36.10777,119,0,1.0,1.0
slice_16_img_108.npy,test,16,LE07_149035_20070915,74.48204,36.10862,565,24,1.0,1.0
slice_16_img_109.npy,dropped_straddler,16,LE07_149035_20070915,74.65072,36.10923,25828,7463,1.0,1.0
slice_16_img_110.npy,buffer_removed,16,LE07_149035_20070915,74.8194,36.1096,80677,8092,1.0,1.0
slice_16_img_111.npy,train,16,LE07_149035_20070915,74.98808,36.10974,152637,15441,1.0,1.0
slice_16_img_112.npy,train,16,LE07_149035_20070915,75.15677,36.10963,107936,33473,1.0,1.0
slice_16_img_113.npy,train,16,LE07_149035_20070915,75.32545,36.10929,76284,17772,1.0,1.0
slice_16_img_114.npy,train,16,LE07_149035_20070915,75.49413,36.10872,129059,17403,1.0,1.0
slice_16_img_115.npy,train,16,LE07_149035_20070915,75.6628,36.1079,204417,3345,1.0,1.0
slice_16_img_116.npy,train,16,LE07_149035_20070915,75.83146,36.10685,163892,5171,0.999,0.999
slice_16_img_117.npy,train,16,LE07_149035_20070915,76.00012,36.10556,84218,16686,0.6656,0.6656
slice_16_img_118.npy,invalid,16,LE07_149035_20070915,76.16876,36.10403,15807,255,0.0852,0.0852
slice_16_img_121.npy,test,16,LE07_149035_20070915,74.14322,36.24354,528,0,1.0,1.0
slice_16_img_122.npy,test,16,LE07_149035_20070915,74.31218,36.24464,347,0,1.0,1.0
slice_16_img_125.npy,buffer_removed,16,LE07_149035_20070915,74.81909,36.24648,27924,5508,1.0,1.0
slice_16_img_126.npy,train,16,LE07_149035_20070915,74.98806,36.24661,141524,13150,1.0,1.0
slice_16_img_127.npy,train,16,LE07_149035_20070915,75.15704,36.24651,90404,30207,1.0,1.0
slice_16_img_128.npy,train,16,LE07_149035_20070915,75.32602,36.24617,37737,11065,1.0,1.0
slice_16_img_129.npy,train,16,LE07_149035_20070915,75.49499,36.24559,78495,21149,1.0,1.0
slice_16_img_130.npy,train,16,LE07_149035_20070915,75.66395,36.24477,102559,25340,1.0,1.0
slice_16_img_131.npy,train,16,LE07_149035_20070915,75.83291,36.24371,123559,25993,1.0,1.0
slice_16_img_132.npy,train,16,LE07_149035_20070915,76.00186,36.24242,93935,23995,1.0,1.0
slice_16_img_133.npy,train,16,LE07_149035_20070915,76.17079,36.24088,66376,3946,0.3935,0.5031
slice_16_img_134.npy,invalid,16,LE07_149035_20070915,76.33971,36.23911,0,0,0.0,0.391
slice_16_img_138.npy,test,16,LE07_149035_20070915,74.48023,36.38236,0,0,1.0,1.0
slice_16_img_139.npy,dropped_straddler,16,LE07_149035_20070915,74.6495,36.38297,0,0,1.0,1.0
slice_16_img_140.npy,buffer_removed,16,LE07_149035_20070915,74.81877,36.38335,90,0,1.0,1.0
slice_16_img_141.npy,train,16,LE07_149035_20070915,74.98804,36.38349,12138,2536,1.0,1.0
slice_16_img_142.npy,train,16,LE07_149035_20070915,75.15732,36.38338,24045,2095,1.0,1.0
slice_16_img_143.npy,train,16,LE07_149035_20070915,75.32659,36.38304,15409,1099,1.0,1.0
slice_16_img_144.npy,train,16,LE07_149035_20070915,75.49585,36.38246,9819,592,1.0,1.0
slice_16_img_145.npy,train,16,LE07_149035_20070915,75.66511,36.38164,15771,751,1.0,1.0
slice_16_img_146.npy,train,16,LE07_149035_20070915,75.83437,36.38057,41390,18565,1.0,1.0
slice_16_img_147.npy,train,16,LE07_149035_20070915,76.00361,36.37927,29818,1123,1.0,1.0
slice_16_img_148.npy,train,16,LE07_149035_20070915,76.17284,36.37773,30019,7436,0.4987,1.0
slice_16_img_154.npy,dropped_straddler,16,LE07_149035_20070915,74.64888,36.51984,0,0,1.0,1.0
slice_16_img_155.npy,buffer_removed,16,LE07_149035_20070915,74.81845,36.52022,15653,1266,1.0,1.0
slice_16_img_156.npy,train,16,LE07_149035_20070915,74.98802,36.52036,2216,0,1.0,1.0
slice_16_img_157.npy,train,16,LE07_149035_20070915,75.15759,36.52025,1491,0,1.0,1.0
slice_16_img_158.npy,train,16,LE07_149035_20070915,75.32716,36.51991,4410,0,1.0,1.0
slice_16_img_159.npy,train,16,LE07_149035_20070915,75.49672,36.51932,26360,0,1.0,1.0
slice_16_img_160.npy,train,16,LE07_149035_20070915,75.66628,36.5185,35992,11,1.0,1.0
slice_16_img_161.npy,train,16,LE07_149035_20070915,75.83583,36.51743,48877,4447,1.0,1.0
slice_16_img_162.npy,train,16,LE07_149035_20070915,76.00537,36.51612,61434,6246,1.0,1.0
slice_16_img_163.npy,invalid,16,LE07_149035_20070915,76.1749,36.51457,6428,1890,0.2578,1.0
slice_16_img_165.npy,test,16,LE07_149035_20070915,73.96886,36.65276,0,0,0.802,1.0
slice_16_img_168.npy,test,16,LE07_149035_20070915,74.4784,36.65608,0,0,1.0,1.0
slice_16_img_169.npy,dropped_straddler,16,LE07_149035_20070915,74.64826,36.65671,9480,2980,1.0,1.0
slice_16_img_170.npy,buffer_removed,16,LE07_149035_20070915,74.81813,36.65709,1402,812,1.0,1.0
slice_16_img_171.npy,train,16,LE07_149035_20070915,74.988,36.65722,19342,1418,1.0,1.0
slice_16_img_172.npy,train,16,LE07_149035_20070915,75.15787,36.65712,58429,680,1.0,1.0
slice_16_img_173.npy,train,16,LE07_149035_20070915,75.32774,36.65677,18387,0,1.0,1.0
slice_16_img_174.npy,train,16,LE07_149035_20070915,75.4976,36.65619,1090,0,1.0,1.0
slice_16_img_175.npy,train,16,LE07_149035_20070915,75.66746,36.65536,393,0,1.0,1.0
slice_16_img_176.npy,train,16,LE07_149035_20070915,75.83731,36.65428,1101,0,1.0,1.0
slice_16_img_177.npy,train,16,LE07_149035_20070915,76.00715,36.65297,44960,3965,0.9664,1.0
slice_16_img_178.npy,invalid,16,LE07_149035_20070915,76.17698,36.65141,2787,181,0.0593,1.0
slice_16_img_179.npy,invalid,16,LE07_149035_20070915,76.34679,36.64961,0,0,0.0,1.0
slice_16_img_183.npy,test,16,LE07_149035_20070915,74.47747,36.79294,3908,1597,0.4283,1.0
slice_16_img_184.npy,dropped_straddler,16,LE07_149035_20070915,74.64764,36.79357,48528,4988,0.6039,1.0
slice_16_img_185.npy,buffer_removed,16,LE07_149035_20070915,74.81781,36.79395,7315,6353,0.7792,1.0
slice_16_img_186.npy,train,16,LE07_149035_20070915,74.98798,36.79409,22065,0,0.9495,1.0
slice_16_img_187.npy,train,16,LE07_149035_20070915,75.15815,36.79398,33070,0,1.0,1.0
slice_16_img_188.npy,train,16,LE07_149035_20070915,75.32832,36.79364,16218,0,1.0,1.0
slice_16_img_189.npy,train,16,LE07_149035_20070915,75.49849,36.79305,6368,0,1.0,1.0
slice_16_img_191.npy,train,16,LE07_149035_20070915,75.8388,36.79113,0,0,1.0,1.0
slice_16_img_192.npy,train,16,LE07_149035_20070915,76.00894,36.78981,3441,209,0.7849,1.0
slice_16_img_193.npy,invalid,16,LE07_149035_20070915,76.17907,36.78825,0,0,0.0002,1.0
slice_16_img_201.npy,invalid,16,LE07_149035_20070915,74.98796,36.93095,0,0,0.0086,1.0
slice_16_img_202.npy,invalid,16,LE07_149035_20070915,75.15843,36.93085,3299,0,0.1424,1.0
slice_16_img_203.npy,train,16,LE07_149035_20070915,75.32891,36.9305,6318,0,0.3181,1.0
slice_16_img_204.npy,train,16,LE07_149035_20070915,75.49938,36.9299,2274,0,0.4938,1.0
slice_16_img_205.npy,train,16,LE07_149035_20070915,75.66984,36.92906,253,0,0.6695,1.0
slice_16_img_207.npy,train,16,LE07_149035_20070915,76.01074,36.92665,0,0,0.5518,1.0
slice_16_img_208.npy,invalid,16,LE07_149035_20070915,76.18117,36.92508,0,0,0.0,1.0
slice_17_img_000.npy,invalid,17,LE07_136041_20060731,91.89742,26.54465,0,0,0.0,0.0
slice_17_img_009.npy,invalid,17,LE07_136041_20060731,93.26909,26.54866,0,0,0.0,1.0
slice_17_img_010.npy,invalid,17,LE07_136041_20060731,93.4215,26.54829,0,0,0.0,1.0
slice_17_img_017.npy,invalid,17,LE07_136041_20060731,92.20125,26.68375,0,0,0.0,0.0
slice_17_img_020.npy,invalid,17,LE07_136041_20060731,92.65902,26.68559,505,0,0.1095,0.1095
slice_17_img_021.npy,east,17,LE07_136041_20060731,92.81161,26.68587,22485,0,0.5514,0.5514
slice_17_img_022.npy,east,17,LE07_136041_20060731,92.96421,26.68599,1770,0,0.9909,0.9909
slice_17_img_026.npy,east,17,LE07_136041_20060731,93.5746,26.68484,0,0,0.5691,1.0
slice_17_img_028.npy,invalid,17,LE07_136041_20060731,93.87976,26.68327,0,0,0.2477,1.0
slice_17_img_034.npy,invalid,17,LE07_136041_20060731,92.50583,26.82221,0,0,0.0,0.0
slice_17_img_035.npy,east,17,LE07_136041_20060731,92.65861,26.82266,12927,0,0.3923,0.3923
slice_17_img_036.npy,east,17,LE07_136041_20060731,92.81139,26.82295,10568,0,1.0,1.0
slice_17_img_037.npy,east,17,LE07_136041_20060731,92.96417,26.82307,678,0,1.0,1.0
slice_17_img_038.npy,east,17,LE07_136041_20060731,93.11695,26.82303,0,0,1.0,1.0
slice_17_img_049.npy,invalid,17,LE07_136041_20060731,92.50523,26.95928,216,0,0.1503,0.1503
slice_17_img_050.npy,east,17,LE07_136041_20060731,92.6582,26.95974,4376,0,0.729,0.729
slice_17_img_051.npy,east,17,LE07_136041_20060731,92.81116,26.96003,1674,0,1.0,1.0
slice_17_img_052.npy,east,17,LE07_136041_20060731,92.96413,26.96015,0,0,1.0,1.0
slice_17_img_057.npy,east,17,LE07_136041_20060731,93.72893,26.95827,0,0,1.0,1.0
slice_17_img_061.npy,invalid,17,LE07_136041_20060731,92.04522,27.09398,440,0,0.2562,0.4969
slice_17_img_062.npy,east,17,LE07_136041_20060731,92.19835,27.09494,3691,0,0.84,0.84
slice_17_img_063.npy,east,17,LE07_136041_20060731,92.35149,27.09573,32639,1611,0.83,0.83
slice_17_img_064.npy,east,17,LE07_136041_20060731,92.50463,27.09635,15626,0,0.9783,0.9783
slice_17_img_065.npy,east,17,LE07_136041_20060731,92.65778,27.09681,564,0,1.0,1.0
slice_17_img_070.npy,east,17,LE07_136041_20060731,93.42354,27.09659,0,0,1.0,1.0
slice_17_img_071.npy,east,17,LE07_136041_20060731,93.57668,27.09604,0,0,1.0,1.0
slice_17_img_077.npy,east,17,LE07_136041_20060731,92.19737,27.232,0,0,1.0,1.0
slice_17_img_079.npy,east,17,LE07_136041_20060731,92.50403,27.23342,0,0,1.0,1.0
slice_17_img_081.npy,east,17,LE07_136041_20060731,92.8107,27.23417,0,0,1.0,1.0
slice_17_img_083.npy,east,17,LE07_136041_20060731,93.11738,27.23425,0,0,1.0,1.0
slice_17_img_085.npy,east,17,LE07_136041_20060731,93.42405,27.23365,0,0,1.0,1.0
slice_17_img_086.npy,east,17,LE07_136041_20060731,93.57738,27.23311,0,0,1.0,1.0
slice_17_img_091.npy,east,17,LE07_136041_20060731,92.04288,27.36808,0,0,0.7552,1.0
slice_17_img_097.npy,east,17,LE07_136041_20060731,92.964,27.37136,0,0,1.0,1.0
slice_17_img_117.npy,east,17,LE07_136041_20060731,93.73251,27.5065,0,0,1.0,1.0
slice_17_img_118.npy,east,17,LE07_136041_20060731,93.88621,27.50561,0,0,0.8463,1.0
slice_17_img_119.npy,invalid,17,LE07_136041_20060731,94.0399,27.50454,0,0,0.0,1.0
slice_17_img_121.npy,east,17,LE07_136041_20060731,92.04051,27.64217,0,0,1.0,1.0
slice_17_img_123.npy,east,17,LE07_136041_20060731,92.34829,27.64396,0,0,1.0,1.0
slice_17_img_131.npy,east,17,LE07_136041_20060731,93.57953,27.64428,0,0,1.0,1.0
slice_17_img_132.npy,east,17,LE07_136041_20060731,93.73343,27.64355,0,0,1.0,1.0
slice_17_img_137.npy,east,17,LE07_136041_20060731,92.19339,27.7802,0,0,1.0,1.0
slice_17_img_145.npy,east,17,LE07_136041_20060731,93.42616,27.78189,0,0,1.0,1.0
slice_17_img_146.npy,east,17,LE07_136041_20060731,93.58025,27.78133,0,0,1.0,1.0
slice_17_img_150.npy,east,17,LE07_136041_20060731,91.88383,27.91508,0,0,0.6781,1.0
slice_17_img_152.npy,east,17,LE07_136041_20060731,92.19237,27.91724,0,0,1.0,1.0
slice_17_img_155.npy,east,17,LE07_136041_20060731,92.65523,27.91917,0,0,1.0,1.0
slice_17_img_159.npy,east,17,LE07_136041_20060731,93.2724,27.91934,0,0,1.0,1.0
slice_17_img_174.npy,east,17,LE07_136041_20060731,93.27275,28.05639,0,0,1.0,1.0
slice_17_img_176.npy,east,17,LE07_136041_20060731,93.58172,28.05543,0,0,1.0,1.0
slice_17_img_178.npy,invalid,17,LE07_136041_20060731,93.89067,28.05377,0,0,0.0136,1.0
slice_17_img_179.npy,invalid,17,LE07_136041_20060731,94.04513,28.05268,0,0,0.0,1.0
slice_17_img_180.npy,invalid,17,LE07_136041_20060731,91.881,28.18914,0,0,0.0003,1.0
slice_17_img_181.npy,invalid,17,LE07_136041_20060731,92.03566,28.19031,0,0,0.0897,1.0
slice_17_img_190.npy,east,17,LE07_136041_20060731,93.42778,28.19304,0,0,1.0,1.0
slice_17_img_194.npy,invalid,17,LE07_136041_20060731,94.04646,28.18971,0,0,0.0,1.0
slice_18_img_005.npy,invalid,18,LE07_136040_20060731,92.99945,27.98847,0,0,0.0,0.0
slice_18_img_006.npy,invalid,18,LE07_136040_20060731,93.15384,27.98838,0,0,0.0,0.0
slice_18_img_015.npy,invalid,18,LE07_136040_20060731,92.22653,28.12334,0,0,0.0,0.0
slice_18_img_017.npy,invalid,18,LE07_136040_20060731,92.53569,28.12474,0,0,0.0,0.0
slice_18_img_021.npy,invalid,18,LE07_136040_20060731,93.15404,28.12544,0,0,0.0,0.0
slice_18_img_023.npy,invalid,18,LE07_136040_20060731,93.46321,28.12474,0,0,0.0,0.0
slice_18_img_026.npy,invalid,18,LE07_136040_20060731,93.92693,28.12239,0,0,0.0,0.0
slice_18_img_028.npy,invalid,18,LE07_136040_20060731,94.23604,28.11995,0,0,0.0,0.0
slice_18_img_032.npy,invalid,18,LE07_136040_20060731,92.53509,28.26178,0,0,0.0,0.0
slice_18_img_033.npy,invalid,18,LE07_136040_20060731,92.68988,28.26222,0,0,0.0,0.0
slice_18_img_044.npy,invalid,18,LE07_136040_20060731,94.39236,28.25548,0,0,0.0,0.0
slice_18_img_046.npy,invalid,18,LE07_136040_20060731,92.37952,28.39821,0,0,0.0,0.0
slice_18_img_048.npy,invalid,18,LE07_136040_20060731,92.68948,28.39927,0,0,0.0,0.0
slice_18_img_051.npy,invalid,18,LE07_136040_20060731,93.15443,28.39953,0,0,0.0,0.0
slice_18_img_052.npy,invalid,18,LE07_136040_20060731,93.30941,28.39927,0,0,0.0,0.0
slice_18_img_053.npy,invalid,18,LE07_136040_20060731,93.4644,28.39883,0,0,0.0,0.0
slice_18_img_055.npy,invalid,18,LE07_136040_20060731,93.77434,28.39742,0,0,0.0,0.0
slice_18_img_072.npy,invalid,18,LE07_136040_20060731,94.08566,28.53233,0,0,0.0,0.0
slice_18_img_080.npy,invalid,18,LE07_136040_20060731,92.99944,28.67371,0,0,0.0,0.0
slice_18_img_082.npy,invalid,18,LE07_136040_20060731,93.31022,28.67335,0,0,0.0,0.0
slice_18_img_083.npy,invalid,18,LE07_136040_20060731,93.4656,28.67291,0,0,0.0,0.0
slice_18_img_090.npy,invalid,18,LE07_136040_20060731,92.22153,28.8085,0,0,0.0,0.0
slice_18_img_097.npy,invalid,18,LE07_136040_20060731,93.31062,28.81039,0,0,0.0,0.0
slice_18_img_106.npy,invalid,18,LE07_136040_20060731,92.37628,28.94634,0,0,0.0,0.0
slice_18_img_107.npy,invalid,18,LE07_136040_20060731,92.53207,28.94697,0,0,0.0,0.0
slice_18_img_110.npy,invalid,18,LE07_136040_20060731,92.99944,28.94778,0,0,0.0,0.0
slice_18_img_112.npy,invalid,18,LE07_136040_20060731,93.31103,28.94742,0,0,0.0,0.0
slice_18_img_116.npy,east,18,LE07_136040_20060731,93.93416,28.94454,0,0,0.6797,0.6797
slice_18_img_121.npy,invalid,18,LE07_136040_20060731,92.37546,29.08336,0,0,0.0,0.0
slice_18_img_122.npy,invalid,18,LE07_136040_20060731,92.53145,29.084,0,0,0.0,0.0
slice_18_img_128.npy,east,18,LE07_136040_20060731,93.46744,29.084,4762,0,0.5472,0.5472
slice_18_img_131.npy,east,18,LE07_136040_20060731,93.93539,29.08155,0,0,1.0,1.0
slice_18_img_132.npy,east,18,LE07_136040_20060731,94.09136,29.08038,0,0,1.0,1.0
slice_18_img_136.npy,invalid,18,LE07_136040_20060731,92.37463,29.22038,0,0,0.0,0.0
slice_18_img_141.npy,invalid,18,LE07_136040_20060731,93.15565,29.22175,0,0,0.2472,0.2472
slice_18_img_142.npy,east,18,LE07_136040_20060731,93.31185,29.22148,0,0,0.9108,0.9108
slice_18_img_144.npy,east,18,LE07_136040_20060731,93.62425,29.22039,0,0,1.0,1.0
slice_18_img_149.npy,invalid,18,LE07_136040_20060731,94.40513,29.21447,0,0,0.0,1.0
slice_18_img_162.npy,east,18,LE07_136040_20060731,94.09427,29.35438,0,0,1.0,1.0
slice_18_img_164.npy,invalid,18,LE07_136040_20060731,94.40701,29.35145,0,0,0.0,1.0
slice_18_img_169.npy,invalid,18,LE07_136040_20060731,92.84281,29.49581,1590,0,0.1743,0.1743
slice_18_img_171.npy,east,18,LE07_136040_20060731,93.15607,29.49581,0,0,1.0,1.0
slice_18_img_172.npy,east,18,LE07_136040_20060731,93.31269,29.49553,0,0,1.0,1.0
slice_18_img_176.npy,east,18,LE07_136040_20060731,93.93914,29.49258,0,0,1.0,1.0
slice_18_img_178.npy,invalid,18,LE07_136040_20060731,94.25232,29.49,0,0,0.006,1.0
slice_18_img_183.npy,invalid,18,LE07_136040_20060731,92.68577,29.63255,2031,0,0.1805,0.5967
slice_18_img_184.npy,east,18,LE07_136040_20060731,92.8426,29.63283,21520,0,0.5739,0.991
slice_18_img_185.npy,east,18,LE07_136040_20060731,92.99944,29.63292,612,0,0.7443,1.0
slice_18_img_190.npy,east,18,LE07_136040_20060731,93.7836,29.63061,0,0,1.0,1.0
slice_19_img_003.npy,invalid,19,LE07_135040_20081102,94.23329,28.00298,0,0,0.0,0.0
slice_19_img_008.npy,invalid,19,LE07_135040_20081102,95.00501,27.99389,0,0,0.0,0.0
slice_19_img_009.npy,invalid,19,LE07_135040_20081102,95.15931,27.99155,0,0,0.0,0.0
slice_19_img_010.npy,invalid,19,LE07_135040_20081102,95.31359,27.98904,0,0,0.0,0.0
slice_19_img_011.npy,invalid,19,LE07_135040_20081102,95.46784,27.98636,0,0,0.0,0.0
slice_19_img_012.npy,invalid,19,LE07_135040_20081102,95.62208,27.9835,0,0,0.0,0.0
slice_19_img_019.npy,invalid,19,LE07_135040_20081102,94.38942,28.13852,0,0,0.0,0.0
slice_19_img_024.npy,invalid,19,LE07_135040_20081102,95.16205,28.12851,0,0,0.0,0.0
slice_19_img_031.npy,invalid,19,LE07_135040_20081102,93.92687,28.27947,0,0,0.0,0.0
slice_19_img_034.npy,invalid,19,LE07_135040_20081102,94.3912,28.27553,0,0,0.0,0.0
slice_19_img_035.npy,invalid,19,LE07_135040_20081102,94.54595,28.27387,0,0,0.0,0.0
slice_19_img_038.npy,invalid,19,LE07_135040_20081102,95.01012,28.26782,0,0,0.0,0.0
slice_19_img_042.npy,invalid,19,LE07_135040_20081102,95.62875,28.25732,0,0,0.0,0.0
slice_19_img_044.npy,invalid,19,LE07_135040_20081102,95.93794,28.25102,0,0,0.0,0.0
slice_19_img_045.npy,invalid,19,LE07_135040_20081102,93.77306,28.41747,0,0,0.0,0.0
slice_19_img_046.npy,invalid,19,LE07_135040_20081102,93.92806,28.4165,0,0,0.0,0.0
slice_19_img_048.npy,invalid,19,LE07_135040_20081102,94.23802,28.41403,0,0,0.0,0.0
slice_19_img_051.npy,invalid,19,LE07_135040_20081102,94.70287,28.40901,0,0,0.1009,0.1009
slice_19_img_056.npy,invalid,19,LE07_135040_20081102,95.4773,28.39713,0,0,0.0,0.0
slice_19_img_058.npy,east,19,LE07_135040_20081102,95.78693,28.39114,2659,0,0.5853,0.5853
slice_19_img_059.npy,east,19,LE07_135040_20081102,95.9417,28.38788,1203,0,0.4856,0.7849
slice_19_img_068.npy,invalid,19,LE07_135040_20081102,95.0153,28.54175,0,0,0.0861,0.0861
slice_19_img_081.npy,east,19,LE07_135040_20081102,94.70729,28.68298,0,0,1.0,1.0
slice_19_img_089.npy,invalid,19,LE07_135040_20081102,95.94932,28.66161,0,0,0.2571,1.0
slice_19_img_090.npy,invalid,19,LE07_135040_20081102,93.77608,28.82855,0,0,0.0,0.0
slice_19_img_095.npy,east,19,LE07_135040_20081102,94.55397,28.82184,0,0,1.0,1.0
slice_19_img_102.npy,east,19,LE07_135040_20081102,95.64239,28.80491,0,0,1.0,1.0
slice_19_img_108.npy,east,19,LE07_135040_20081102,94.24448,28.96206,0,0,1.0,1.0
slice_19_img_109.npy,east,19,LE07_135040_20081102,94.40026,28.96053,0,0,1.0,1.0
slice_19_img_110.npy,east,19,LE07_135040_20081102,94.55602,28.95882,0,0,1.0,1.0
slice_19_img_121.npy,east,19,LE07_135040_20081102,93.93414,29.1016,0,0,1.0,1.0
slice_19_img_124.npy,east,19,LE07_135040_20081102,94.40211,29.09753,0,0,1.0,1.0
slice_19_img_133.npy,east,19,LE07_135040_20081102,95.80516,29.07552,0,0,0.6446,1.0
slice_19_img_142.npy,east,19,LE07_135040_20081102,94.87244,29.22878,0,0,1.0,1.0
slice_19_img_145.npy,east,19,LE07_135040_20081102,95.34076,29.2214,0,0,1.0,1.0
slice_19_img_159.npy,east,19,LE07_135040_20081102,95.18759,29.36097,0,0,1.0,1.0
slice_19_img_175.npy,east,19,LE07_135040_20081102,95.34703,29.49522,0,0,1.0,1.0
slice_19_img_179.npy,invalid,19,LE07_135040_20081102,95.97281,29.4827,0,0,0.0,1.0
slice_19_img_181.npy,invalid,19,LE07_135040_20081102,93.93916,29.64963,0,0,0.1066,1.0
slice_19_img_182.npy,invalid,19,LE07_135040_20081102,94.09599,29.64843,0,0,0.2543,1.0
slice_19_img_184.npy,east,19,LE07_135040_20081102,94.40964,29.64546,0,0,0.55,1.0
slice_19_img_187.npy,east,19,LE07_135040_20081102,94.88,29.63963,0,0,0.978,1.0
slice_19_img_189.npy,east,19,LE07_135040_20081102,95.19349,29.63481,0,0,1.0,1.0
slice_19_img_190.npy,east,19,LE07_135040_20081102,95.3502,29.63213,0,0,1.0,1.0
slice_19_img_192.npy,east,19,LE07_135040_20081102,95.66356,29.6262,0,0,0.8118,1.0
slice_19_img_193.npy,invalid,19,LE07_135040_20081102,95.82021,29.62296,0,0,0.0013,1.0
slice_19_img_194.npy,invalid,19,LE07_135040_20081102,95.97682,29.61954,0,0,0.0,1.0
slice_1_img_000.npy,invalid,1,LE07_149034_20060726,74.38559,36.58457,0,0,0.0,0.0
slice_1_img_002.npy,invalid,1,LE07_149034_20060726,74.725,36.58584,0,0,0.0,0.0
slice_1_img_005.npy,invalid,1,LE07_149034_20060726,75.23414,36.58593,0,0,0.0,0.0
slice_1_img_007.npy,invalid,1,LE07_149034_20060726,75.57356,36.58478,0,0,0.0,0.0
slice_1_img_016.npy,invalid,1,LE07_149034_20060726,74.55451,36.72219,0,0,0.0,0.0
slice_1_img_017.npy,invalid,1,LE07_149034_20060726,74.72452,36.7227,0,0,0.0,0.0
slice_1_img_020.npy,invalid,1,LE07_149034_20060726,75.23456,36.72279,0,0,0.0,0.0
slice_1_img_021.npy,invalid,1,LE07_149034_20060726,75.40457,36.72233,0,0,0.0,0.0
slice_1_img_031.npy,invalid,1,LE07_149034_20060726,74.55371,36.85905,0,0,0.0,0.0
slice_1_img_036.npy,invalid,1,LE07_149034_20060726,75.40529,36.85919,0,0,0.0,0.0
slice_1_img_040.npy,invalid,1,LE07_149034_20060726,76.08648,36.85492,0,0,0.0,0.0
slice_1_img_046.npy,invalid,1,LE07_149034_20060726,74.55292,36.9959,0,0,0.0,0.0
slice_1_img_053.npy,invalid,1,LE07_149034_20060726,75.74724,36.99439,0,0,0.0,0.0
slice_1_img_055.npy,invalid,1,LE07_149034_20060726,76.08842,36.99175,0,0,0.0,0.0
slice_1_img_058.npy,invalid,1,LE07_149034_20060726,76.60009,36.98596,0,0,0.0,0.0
slice_1_img_063.npy,invalid,1,LE07_149034_20060726,74.89396,37.13355,0,0,0.0,0.0
slice_1_img_073.npy,invalid,1,LE07_149034_20060726,76.60297,37.12276,0,0,0.0,0.0
slice_1_img_085.npy,invalid,1,LE07_149034_20060726,76.09235,37.26542,0,0,0.0,0.0
slice_1_img_106.npy,invalid,1,LE07_149034_20060726,74.54967,37.54329,0,0,0.2515,0.2529
slice_1_img_117.npy,invalid,1,LE07_149034_20060726,76.43993,37.53537,0,0,0.0,0.0
slice_1_img_118.npy,invalid,1,LE07_149034_20060726,76.61171,37.53315,0,0,0.0,0.0
slice_1_img_119.npy,invalid,1,LE07_149034_20060726,76.78347,37.53068,0,0,0.0,0.0
slice_1_img_120.npy,invalid,1,LE07_149034_20060726,74.37667,37.67935,1285,0,0.1714,1.0
slice_1_img_121.npy,test,1,LE07_149034_20060726,74.54884,37.68013,24473,189,0.8213,0.8213
slice_1_img_122.npy,dropped_straddler,1,LE07_149034_20060726,74.72101,37.68067,20513,950,0.5851,0.5851
slice_1_img_123.npy,invalid,1,LE07_149034_20060726,74.89319,37.68095,5132,0,0.1519,0.1519
slice_1_img_126.npy,invalid,1,LE07_149034_20060726,75.40972,37.68029,0,0,0.0,0.0
slice_1_img_127.npy,invalid,1,LE07_149034_20060726,75.58188,37.67956,0,0,0.0,0.0
slice_1_img_128.npy,invalid,1,LE07_149034_20060726,75.75404,37.67859,0,0,0.0,0.0
slice_1_img_134.npy,invalid,1,LE07_149034_20060726,76.78674,37.66746,0,0,0.0,0.0
slice_1_img_135.npy,invalid,1,LE07_149034_20060726,74.37553,37.81618,7171,0,0.1893,0.7346
